"referencia";"cboocupacao2002";"cnae20subclasse";"nome_cbo_ocupacao";"nome_cbo_grandegrupo";"nome_cnae_subclasse";"setor_ibge";"vinculos";"eixo"
"2021";"391125";"2512800";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Fabricação de esquadrias de metal";"1 - Indústria";"3";"Geral"
"2021";"391125";"2532201";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Produção de artefatos estampados de metal";"1 - Indústria";"3";"Geral"
"2021";"391125";"2591800";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Fabricação de embalagens metálicas";"1 - Indústria";"111";"Geral"
"2021";"391125";"2599399";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Fabricação de outros produtos de metal não especificados anteriormente";"1 - Indústria";"36";"Geral"
"2021";"391125";"2790299";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Fabricação de outros equipamentos e aparelhos elétricos não especificados anteriormente";"1 - Indústria";"9";"Geral"
"2021";"391125";"3250705";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Fabricação de materiais para medicina e odontologia";"1 - Indústria";"3";"Geral"
"2021";"391125";"3312102";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Manutenção e reparação de aparelhos e instrumentos de medida, teste e controle";"1 - Indústria";"6";"Geral"
"2021";"391125";"3511500";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Geração de energia elétrica";"1 - Indústria";"6";"Geral"
"2021";"391125";"3811400";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Coleta de resíduos não-perigosos";"1 - Indústria";"3";"Geral"
"2021";"391125";"4110700";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Incorporação de empreendimentos imobiliários";"4 - Serviços";"6";"Geral"
"2021";"391125";"4292801";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Montagem de estruturas metálicas";"2 - Construção Civil";"3";"Geral"
"2021";"391125";"4319300";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Serviços de preparação do terreno não especificados anteriormente";"2 - Construção Civil";"3";"Geral"
"2021";"391125";"4321500";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Instalação e manutenção elétrica";"2 - Construção Civil";"9";"Geral"
"2021";"391125";"4322302";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Instalação e manutenção de sistemas centrais de ar condicionado, de ventilação e refrigeração";"2 - Construção Civil";"3";"Geral"
"2021";"391125";"4391600";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Obras de fundações";"2 - Construção Civil";"24";"Geral"
"2021";"391125";"4399199";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Serviços especializados para construção não especificados anteriormente";"2 - Construção Civil";"6";"Geral"
"2021";"391125";"4635401";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Comércio atacadista de água mineral";"3 - Comércio";"3";"Geral"
"2021";"391125";"4662100";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Comércio atacadista de máquinas, equipamentos para terraplenagem, mineração e construção; partes e peças";"3 - Comércio";"3";"Geral"
"2021";"391125";"4679603";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Comércio atacadista de vidros, espelhos e vitrais";"3 - Comércio";"3";"Geral"
"2021";"391125";"4681801";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Comércio atacadista de álcool carburante, biodiesel, gasolina e demais derivados de petróleo, exceto lubrificantes, não realizado por transportador retalhista (TRR)";"3 - Comércio";"6";"Geral"
"2021";"391125";"4682600";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Comércio atacadista de gás liqüefeito de petróleo (GLP)";"3 - Comércio";"3";"Geral"
"2021";"391125";"4789099";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Comércio varejista de outros produtos não especificados anteriormente";"3 - Comércio";"6";"Geral"
"2021";"391125";"5111100";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Transporte aéreo de passageiros regular";"4 - Serviços";"9";"Geral"
"2021";"391125";"5250804";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Organização logística do transporte de carga";"4 - Serviços";"15";"Geral"
"2021";"391125";"5620101";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Fornecimento de alimentos preparados preponderantemente para empresas";"1 - Indústria";"3";"Geral"
"2021";"391125";"5811500";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Edição de livros";"1 - Indústria";"39";"Geral"
"2021";"391125";"6021700";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Atividades de televisão aberta";"4 - Serviços";"36";"Geral"
"2021";"391125";"6201500";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Desenvolvimento de programas de computador sob encomenda";"4 - Serviços";"66";"Geral"
"2021";"391125";"6204000";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Consultoria em tecnologia da informação";"4 - Serviços";"15";"Geral"
"2021";"391125";"6462000";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Holdings de instituições não-financeiras";"4 - Serviços";"6";"Geral"
"2021";"391125";"7020400";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica";"4 - Serviços";"81";"Geral"
"2021";"391125";"7111100";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Serviços de arquitetura";"4 - Serviços";"3";"Geral"
"2021";"391125";"7311400";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Agências de publicidade";"4 - Serviços";"3";"Geral"
"2021";"391125";"7410202";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Decoração de interiores";"4 - Serviços";"3";"Geral"
"2021";"391125";"7830200";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Fornecimento e gestão de recursos humanos para terceiros";"4 - Serviços";"6";"Geral"
"2021";"391125";"8012900";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Atividades de transporte de valores";"4 - Serviços";"3";"Geral"
"2021";"391125";"8211300";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Serviços combinados de escritório e apoio administrativo";"4 - Serviços";"6";"Geral"
"2021";"391125";"8291100";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Atividades de cobrança e informações cadastrais";"4 - Serviços";"3";"Geral"
"2021";"391125";"8411600";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Administração pública em geral";"4 - Serviços";"3";"Geral"
"2021";"391125";"8512100";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Educação infantil - pré-escola";"4 - Serviços";"3";"Geral"
"2021";"391125";"8531700";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Educação superior - graduação";"4 - Serviços";"3";"Geral"
"2021";"391125";"8550302";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Atividades de apoio à educação, exceto caixas escolares";"4 - Serviços";"3";"Geral"
"2021";"391125";"9491000";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Atividades de organizações religiosas";"4 - Serviços";"6";"Geral"
"2021";"391125";"9529105";"Técnico de planejamento de produção";"3 - TÉCNICOS DE NIVEL MÉDIO";"Reparação de artigos do mobiliário";"3 - Comércio";"3";"Geral"
"2021";"391205";"1011201";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Frigorífico - abate de bovinos";"1 - Indústria";"2";"Geral"
"2021";"391205";"1012101";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Abate de aves";"1 - Indústria";"218";"Geral"
"2021";"391205";"1013901";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Fabricação de produtos de carne";"1 - Indústria";"4";"Geral"
"2021";"391205";"1064300";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Fabricação de farinha de milho e derivados, exceto óleos de milho";"1 - Indústria";"2";"Geral"
"2021";"391205";"1066000";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Fabricação de alimentos para animais";"1 - Indústria";"30";"Geral"
"2021";"391205";"1081302";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Torrefação e moagem de café";"1 - Indústria";"2";"Geral"
"2021";"391205";"1096100";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Fabricação de alimentos e pratos prontos";"1 - Indústria";"2";"Geral"
"2021";"391205";"1113502";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Fabricação de cervejas e chopes";"1 - Indústria";"2";"Geral"
"2021";"391205";"1122401";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Fabricação de refrigerantes";"1 - Indústria";"12";"Geral"
"2021";"391205";"1412602";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Confecção, sob medida, de peças do vestuário, exceto roupas íntimas";"1 - Indústria";"2";"Geral"
"2021";"391205";"1811302";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Impressão de livros, revistas e outras publicações periódicas";"1 - Indústria";"2";"Geral"
"2021";"391205";"1813099";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Impressão de material para outros usos";"1 - Indústria";"2";"Geral"
"2021";"391205";"2062200";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Fabricação de produtos de limpeza e polimento";"1 - Indústria";"2";"Geral"
"2021";"391205";"2063100";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Fabricação de cosméticos, produtos de perfumaria e de higiene pessoal";"1 - Indústria";"6";"Geral"
"2021";"391205";"2121101";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Fabricação de medicamentos alopáticos para uso humano";"1 - Indústria";"40";"Geral"
"2021";"391205";"2222600";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Fabricação de embalagens de material plástico";"1 - Indústria";"2";"Geral"
"2021";"391205";"2320600";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Fabricação de cimento";"1 - Indústria";"4";"Geral"
"2021";"391205";"2330301";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Fabricação de estruturas pré-moldadas de concreto armado, em série e sob encomenda";"1 - Indústria";"2";"Geral"
"2021";"391205";"2330305";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Preparação de massa de concreto e argamassa para construção";"1 - Indústria";"2";"Geral"
"2021";"391205";"2511000";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Fabricação de estruturas metálicas";"1 - Indústria";"6";"Geral"
"2021";"391205";"2532201";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Produção de artefatos estampados de metal";"1 - Indústria";"2";"Geral"
"2021";"391205";"2591800";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Fabricação de embalagens metálicas";"1 - Indústria";"8";"Geral"
"2021";"391205";"2660400";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Fabricação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação";"1 - Indústria";"2";"Geral"
"2021";"391205";"2733300";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Fabricação de fios, cabos e condutores elétricos isolados";"1 - Indústria";"2";"Geral"
"2021";"391205";"2790299";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Fabricação de outros equipamentos e aparelhos elétricos não especificados anteriormente";"1 - Indústria";"4";"Geral"
"2021";"391205";"3329599";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Instalação de outros equipamentos não especificados anteriormente";"1 - Indústria";"2";"Geral"
"2021";"391205";"4110700";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Incorporação de empreendimentos imobiliários";"4 - Serviços";"4";"Geral"
"2021";"391205";"4120400";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Construção de edifícios";"2 - Construção Civil";"2";"Geral"
"2021";"391205";"4221904";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Construção de estações e redes de telecomunicações";"2 - Construção Civil";"14";"Geral"
"2021";"391205";"4321500";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Instalação e manutenção elétrica";"2 - Construção Civil";"4";"Geral"
"2021";"391205";"4330401";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Impermeabilização em obras de engenharia civil";"2 - Construção Civil";"12";"Geral"
"2021";"391205";"4399104";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Serviços de operação e fornecimento de equipamentos para transporte e elevação de cargas e pessoas para uso em obras";"2 - Construção Civil";"2";"Geral"
"2021";"391205";"4511101";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Comércio a varejo de automóveis, camionetas e utilitários novos";"3 - Comércio";"28";"Geral"
"2021";"391205";"4511104";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Comércio por atacado de caminhões novos e usados";"3 - Comércio";"2";"Geral"
"2021";"391205";"4520001";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Serviços de manutenção e reparação mecânica de veículos automotores";"3 - Comércio";"8";"Geral"
"2021";"391205";"4530705";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Comércio a varejo de pneumáticos e câmaras-de-ar";"3 - Comércio";"2";"Geral"
"2021";"391205";"4541203";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Comércio a varejo de motocicletas e motonetas novas";"3 - Comércio";"2";"Geral"
"2021";"391205";"4619200";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Representantes comerciais e agentes do comércio de mercadorias em geral não especializado";"3 - Comércio";"4";"Geral"
"2021";"391205";"4633801";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Comércio atacadista de frutas, verduras, raízes, tubérculos, hortaliças e legumes frescos";"3 - Comércio";"4";"Geral"
"2021";"391205";"4634602";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Comércio atacadista de aves abatidas e derivados";"3 - Comércio";"2";"Geral"
"2021";"391205";"4634603";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Comércio atacadista de pescados e frutos do mar";"3 - Comércio";"2";"Geral"
"2021";"391205";"4635402";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Comércio atacadista de cerveja, chope e refrigerante";"3 - Comércio";"2";"Geral"
"2021";"391205";"4642702";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Comércio atacadista de roupas e acessórios para uso profissional e de segurança do trabalho";"3 - Comércio";"2";"Geral"
"2021";"391205";"4646001";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Comércio atacadista de cosméticos e produtos de perfumaria";"3 - Comércio";"2";"Geral"
"2021";"391205";"4651601";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Comércio atacadista de equipamentos de informática";"3 - Comércio";"4";"Geral"
"2021";"391205";"4679604";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Comércio atacadista especializado de materiais de construção não especificados anteriormente";"3 - Comércio";"2";"Geral"
"2021";"391205";"4679699";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Comércio atacadista de materiais de construção em geral";"3 - Comércio";"2";"Geral"
"2021";"391205";"4689399";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Comércio atacadista especializado em outros produtos intermediários não especificados anteriormente";"3 - Comércio";"2";"Geral"
"2021";"391205";"4691500";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Comércio atacadista de mercadorias em geral, com predominância de produtos alimentícios";"3 - Comércio";"2";"Geral"
"2021";"391205";"4711302";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados";"3 - Comércio";"26";"Geral"
"2021";"391205";"4712100";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns";"3 - Comércio";"2";"Geral"
"2021";"391205";"4713001";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Lojas de departamentos ou magazines";"4 - Serviços";"2";"Geral"
"2021";"391205";"4722901";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Comércio varejista de carnes - açougues";"3 - Comércio";"2";"Geral"
"2021";"391205";"4729699";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente";"3 - Comércio";"4";"Geral"
"2021";"391205";"4741500";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Comércio varejista de tintas e materiais para pintura";"3 - Comércio";"12";"Geral"
"2021";"391205";"4744001";"Inspetor de qualidade";"3 - TÉCNICOS DE NIVEL MÉDIO";"Comércio varejista de ferragens e ferramentas";"3 - Comércio";"6";"Geral"
