"cboocupacao2002";"nome_cbo_ocupacao";"cbo_grande_grupo";"cbo_subgrupo_principal";"cbo_subgrupo";"cbo_familia";"nome_cbo_grandegrupo";"nome_cbo_subgrupo_principal";"nome_cbo_subgrupo";"nome_cbo_familia"
"411050";"Agente de microcrédito";"4";"41";"411";"4110";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"ESCRITURÁRIOS";"ESCRITURÁRIOS EM GERAL, AGENTES, ASSISTENTES E AUXILIARES ADMINISTRATIVOS";"Agentes, assistentes e auxiliares administrativos"
"411055";"Captador de recursos";"4";"41";"411";"4110";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"ESCRITURÁRIOS";"ESCRITURÁRIOS EM GERAL, AGENTES, ASSISTENTES E AUXILIARES ADMINISTRATIVOS";"Agentes, assistentes e auxiliares administrativos"
"412105";"Datilógrafo";"4";"41";"412";"4121";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"ESCRITURÁRIOS";"SECRETÁRIOS DE EXPEDIENTE E OPERADORES DE MÁQUINAS DE ESCRITÓRIOS";"Operadores de equipamentos de entrada e transmissão de dados"
"412110";"Digitador";"4";"41";"412";"4121";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"ESCRITURÁRIOS";"SECRETÁRIOS DE EXPEDIENTE E OPERADORES DE MÁQUINAS DE ESCRITÓRIOS";"Operadores de equipamentos de entrada e transmissão de dados"
"412115";"Operador de mensagens de telecomunicações (correios)";"4";"41";"412";"4121";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"ESCRITURÁRIOS";"SECRETÁRIOS DE EXPEDIENTE E OPERADORES DE MÁQUINAS DE ESCRITÓRIOS";"Operadores de equipamentos de entrada e transmissão de dados"
"412120";"Supervisor de digitação e operação";"4";"41";"412";"4121";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"ESCRITURÁRIOS";"SECRETÁRIOS DE EXPEDIENTE E OPERADORES DE MÁQUINAS DE ESCRITÓRIOS";"Operadores de equipamentos de entrada e transmissão de dados"
"412205";"Contínuo";"4";"41";"412";"4122";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"ESCRITURÁRIOS";"SECRETÁRIOS DE EXPEDIENTE E OPERADORES DE MÁQUINAS DE ESCRITÓRIOS";"Contínuos"
"413105";"Analista de folha de pagamento";"4";"41";"413";"4131";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"ESCRITURÁRIOS";"ESCRITURÁRIOS CONTÁBEIS E DE FINANÇAS";"Auxiliares de contabilidade"
"413110";"Auxiliar de contabilidade";"4";"41";"413";"4131";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"ESCRITURÁRIOS";"ESCRITURÁRIOS CONTÁBEIS E DE FINANÇAS";"Auxiliares de contabilidade"
"413115";"Auxiliar de faturamento";"4";"41";"413";"4131";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"ESCRITURÁRIOS";"ESCRITURÁRIOS CONTÁBEIS E DE FINANÇAS";"Auxiliares de contabilidade"
"413205";"Atendente de agência";"4";"41";"413";"4132";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"ESCRITURÁRIOS";"ESCRITURÁRIOS CONTÁBEIS E DE FINANÇAS";"Escriturários de serviços bancários"
"413210";"Caixa de banco";"4";"41";"413";"4132";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"ESCRITURÁRIOS";"ESCRITURÁRIOS CONTÁBEIS E DE FINANÇAS";"Escriturários de serviços bancários"
"413215";"Compensador de banco";"4";"41";"413";"4132";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"ESCRITURÁRIOS";"ESCRITURÁRIOS CONTÁBEIS E DE FINANÇAS";"Escriturários de serviços bancários"
"413220";"Conferente de serviços bancários";"4";"41";"413";"4132";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"ESCRITURÁRIOS";"ESCRITURÁRIOS CONTÁBEIS E DE FINANÇAS";"Escriturários de serviços bancários"
"413225";"Escriturário de banco";"4";"41";"413";"4132";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"ESCRITURÁRIOS";"ESCRITURÁRIOS CONTÁBEIS E DE FINANÇAS";"Escriturários de serviços bancários"
"413230";"Operador de cobrança bancária";"4";"41";"413";"4132";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"ESCRITURÁRIOS";"ESCRITURÁRIOS CONTÁBEIS E DE FINANÇAS";"Escriturários de serviços bancários"
"414105";"Almoxarife";"4";"41";"414";"4141";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"ESCRITURÁRIOS";"ESCRITURÁRIOS DE CONTROLE DE MATERIAIS E DE APOIO À PRODUÇÃO";"Almoxarifes e armazenistas"
"414110";"Armazenista";"4";"41";"414";"4141";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"ESCRITURÁRIOS";"ESCRITURÁRIOS DE CONTROLE DE MATERIAIS E DE APOIO À PRODUÇÃO";"Almoxarifes e armazenistas"
"414115";"Balanceiro";"4";"41";"414";"4141";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"ESCRITURÁRIOS";"ESCRITURÁRIOS DE CONTROLE DE MATERIAIS E DE APOIO À PRODUÇÃO";"Almoxarifes e armazenistas"
"414120";"Conferente mercadoria (exceto carga e descarga)";"4";"41";"414";"4141";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"ESCRITURÁRIOS";"ESCRITURÁRIOS DE CONTROLE DE MATERIAIS E DE APOIO À PRODUÇÃO";"Almoxarifes e armazenistas"
"414125";"Estoquista";"4";"41";"414";"4141";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"ESCRITURÁRIOS";"ESCRITURÁRIOS DE CONTROLE DE MATERIAIS E DE APOIO À PRODUÇÃO";"Almoxarifes e armazenistas"
"414135";"Expedidor de mercadorias";"4";"41";"414";"4141";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"ESCRITURÁRIOS";"ESCRITURÁRIOS DE CONTROLE DE MATERIAIS E DE APOIO À PRODUÇÃO";"Almoxarifes e armazenistas"
"414140";"Auxiliar de logistica";"4";"41";"414";"4141";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"ESCRITURÁRIOS";"ESCRITURÁRIOS DE CONTROLE DE MATERIAIS E DE APOIO À PRODUÇÃO";"Almoxarifes e armazenistas"
"414205";"Apontador de mão-de-obra";"4";"41";"414";"4142";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"ESCRITURÁRIOS";"ESCRITURÁRIOS DE CONTROLE DE MATERIAIS E DE APOIO À PRODUÇÃO";"Apontadores e conferentes"
"414210";"Apontador de produção";"4";"41";"414";"4142";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"ESCRITURÁRIOS";"ESCRITURÁRIOS DE CONTROLE DE MATERIAIS E DE APOIO À PRODUÇÃO";"Apontadores e conferentes"
"414215";"Conferente de carga e descarga";"4";"41";"414";"4142";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"ESCRITURÁRIOS";"ESCRITURÁRIOS DE CONTROLE DE MATERIAIS E DE APOIO À PRODUÇÃO";"Apontadores e conferentes"
"415105";"Arquivista de documentos";"4";"41";"415";"4151";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"ESCRITURÁRIOS";"AUXILIARES DE SERVIÇOS DE BIBLIOTECA, DOCUMENTAÇÃO E CORREIOS";"Auxiliares de serviços de documentação, informação e pesquisa"
"415115";"Codificador de dados";"4";"41";"415";"4151";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"ESCRITURÁRIOS";"AUXILIARES DE SERVIÇOS DE BIBLIOTECA, DOCUMENTAÇÃO E CORREIOS";"Auxiliares de serviços de documentação, informação e pesquisa"
"415120";"Fitotecário";"4";"41";"415";"4151";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"ESCRITURÁRIOS";"AUXILIARES DE SERVIÇOS DE BIBLIOTECA, DOCUMENTAÇÃO E CORREIOS";"Auxiliares de serviços de documentação, informação e pesquisa"
"415125";"Kardexista";"4";"41";"415";"4151";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"ESCRITURÁRIOS";"AUXILIARES DE SERVIÇOS DE BIBLIOTECA, DOCUMENTAÇÃO E CORREIOS";"Auxiliares de serviços de documentação, informação e pesquisa"
"415130";"Operador de máquina copiadora (exceto operador de gráfica rápida)";"4";"41";"415";"4151";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"ESCRITURÁRIOS";"AUXILIARES DE SERVIÇOS DE BIBLIOTECA, DOCUMENTAÇÃO E CORREIOS";"Auxiliares de serviços de documentação, informação e pesquisa"
"415205";"Carteiro";"4";"41";"415";"4152";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"ESCRITURÁRIOS";"AUXILIARES DE SERVIÇOS DE BIBLIOTECA, DOCUMENTAÇÃO E CORREIOS";"Trabalhadores nos serviços de classificação e entregas de correspondências, encomendas e publicações"
"415210";"Operador de triagem e transbordo";"4";"41";"415";"4152";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"ESCRITURÁRIOS";"AUXILIARES DE SERVIÇOS DE BIBLIOTECA, DOCUMENTAÇÃO E CORREIOS";"Trabalhadores nos serviços de classificação e entregas de correspondências, encomendas e publicações"
"415215";"Entregador de publicações";"4";"41";"415";"4152";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"ESCRITURÁRIOS";"AUXILIARES DE SERVIÇOS DE BIBLIOTECA, DOCUMENTAÇÃO E CORREIOS";"Trabalhadores nos serviços de classificação e entregas de correspondências, encomendas e publicações"
"415305";"Registrador de câncer";"4";"41";"415";"4153";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"ESCRITURÁRIOS";"AUXILIARES DE SERVIÇOS DE BIBLIOTECA, DOCUMENTAÇÃO E CORREIOS";"Trabalhadores em registros e informações em saúde"
"415310";"Analista de informação em saúde";"4";"41";"415";"4153";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"ESCRITURÁRIOS";"AUXILIARES DE SERVIÇOS DE BIBLIOTECA, DOCUMENTAÇÃO E CORREIOS";"Trabalhadores em registros e informações em saúde"
"420105";"Supervisor de caixas e bilheteiros (exceto caixa de banco)";"4";"42";"420";"4201";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"SUPERVISORES DE ATENDIMENTO AO PÚBLICO";"Supervisores de atendimento ao público e de pesquisa"
"420110";"Supervisor de cobrança";"4";"42";"420";"4201";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"SUPERVISORES DE ATENDIMENTO AO PÚBLICO";"Supervisores de atendimento ao público e de pesquisa"
"420115";"Supervisor de coletadores de apostas e de jogos";"4";"42";"420";"4201";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"SUPERVISORES DE ATENDIMENTO AO PÚBLICO";"Supervisores de atendimento ao público e de pesquisa"
"420120";"Supervisor de entrevistadores e recenseadores";"4";"42";"420";"4201";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"SUPERVISORES DE ATENDIMENTO AO PÚBLICO";"Supervisores de atendimento ao público e de pesquisa"
"420125";"Supervisor de recepcionistas";"4";"42";"420";"4201";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"SUPERVISORES DE ATENDIMENTO AO PÚBLICO";"Supervisores de atendimento ao público e de pesquisa"
"420130";"Supervisor de telefonistas";"4";"42";"420";"4201";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"SUPERVISORES DE ATENDIMENTO AO PÚBLICO";"Supervisores de atendimento ao público e de pesquisa"
"420135";"Supervisor de telemarketing e atendimento";"4";"42";"420";"4201";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"SUPERVISORES DE ATENDIMENTO AO PÚBLICO";"Supervisores de atendimento ao público e de pesquisa"
"421105";"Atendente comercial (agência postal)";"4";"42";"421";"4211";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"CAIXAS, BILHETEIROS E AFINS";"Caixas e bilheteiros (exceto caixa de banco)"
"421110";"Bilheteiro de transportes coletivos";"4";"42";"421";"4211";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"CAIXAS, BILHETEIROS E AFINS";"Caixas e bilheteiros (exceto caixa de banco)"
"421115";"Bilheteiro no serviço de diversões";"4";"42";"421";"4211";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"CAIXAS, BILHETEIROS E AFINS";"Caixas e bilheteiros (exceto caixa de banco)"
"421120";"Emissor de passagens";"4";"42";"421";"4211";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"CAIXAS, BILHETEIROS E AFINS";"Caixas e bilheteiros (exceto caixa de banco)"
"421125";"Operador de caixa";"4";"42";"421";"4211";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"CAIXAS, BILHETEIROS E AFINS";"Caixas e bilheteiros (exceto caixa de banco)"
"421205";"Recebedor de apostas (loteria)";"4";"42";"421";"4212";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"CAIXAS, BILHETEIROS E AFINS";"Coletadores de apostas e de jogos"
"421210";"Recebedor de apostas (turfe)";"4";"42";"421";"4212";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"CAIXAS, BILHETEIROS E AFINS";"Coletadores de apostas e de jogos"
"421305";"Cobrador externo";"4";"42";"421";"4213";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"CAIXAS, BILHETEIROS E AFINS";"Cobradores e afins"
"421310";"Cobrador interno";"4";"42";"421";"4213";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"CAIXAS, BILHETEIROS E AFINS";"Cobradores e afins"
"421315";"Localizador (cobrador)";"4";"42";"421";"4213";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"CAIXAS, BILHETEIROS E AFINS";"Cobradores e afins"
"422105";"Recepcionista, em geral";"4";"42";"422";"4221";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"TRABALHADORES DE INFORMAÇÕES AO PÚBLICO";"Recepcionistas"
"422110";"Recepcionista de consultório médico ou dentário";"4";"42";"422";"4221";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"TRABALHADORES DE INFORMAÇÕES AO PÚBLICO";"Recepcionistas"
"422115";"Recepcionista de seguro saúde";"4";"42";"422";"4221";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"TRABALHADORES DE INFORMAÇÕES AO PÚBLICO";"Recepcionistas"
"422120";"Recepcionista de hotel";"4";"42";"422";"4221";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"TRABALHADORES DE INFORMAÇÕES AO PÚBLICO";"Recepcionistas"
"422125";"Recepcionista de banco";"4";"42";"422";"4221";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"TRABALHADORES DE INFORMAÇÕES AO PÚBLICO";"Recepcionistas"
"422130";"Concierge";"4";"42";"422";"4221";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"TRABALHADORES DE INFORMAÇÕES AO PÚBLICO";"Recepcionistas"
"422205";"Telefonista";"4";"42";"422";"4222";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"TRABALHADORES DE INFORMAÇÕES AO PÚBLICO";"Operadores de telefonia"
"422210";"Teleoperador";"4";"42";"422";"4222";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"TRABALHADORES DE INFORMAÇÕES AO PÚBLICO";"Operadores de telefonia"
"422220";"Operador de rádio-chamada";"4";"42";"422";"4222";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"TRABALHADORES DE INFORMAÇÕES AO PÚBLICO";"Operadores de telefonia"
"422305";"Operador de telemarketing ativo";"4";"42";"422";"4223";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"TRABALHADORES DE INFORMAÇÕES AO PÚBLICO";"Operadores de telemarketing e afins"
"422310";"Operador de telemarketing ativo e receptivo";"4";"42";"422";"4223";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"TRABALHADORES DE INFORMAÇÕES AO PÚBLICO";"Operadores de telemarketing e afins"
"422315";"Operador de telemarketing receptivo";"4";"42";"422";"4223";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"TRABALHADORES DE INFORMAÇÕES AO PÚBLICO";"Operadores de telemarketing e afins"
"422320";"Operador de telemarketing técnico";"4";"42";"422";"4223";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"TRABALHADORES DE INFORMAÇÕES AO PÚBLICO";"Operadores de telemarketing e afins"
"422330";"Teleatendente de emergência";"4";"42";"422";"4223";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"TRABALHADORES DE INFORMAÇÕES AO PÚBLICO";"Operadores de telemarketing e afins"
"422335";"Monitor de teleatendimento";"4";"42";"422";"4223";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"TRABALHADORES DE INFORMAÇÕES AO PÚBLICO";"Operadores de telemarketing e afins"
"423105";"Despachante documentalista";"4";"42";"423";"4231";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"DESPACHANTES";"Despachantes documentalistas e afins"
"423110";"Despachante de trânsito";"4";"42";"423";"4231";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"DESPACHANTES";"Despachantes documentalistas e afins"
"424105";"Entrevistador censitário e de pesquisas amostrais";"4";"42";"424";"4241";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"ENTREVISTADORES, RECENSEADORES E AFINS";"Entrevistadores e recenseadores"
"424110";"Entrevistador de pesquisa de opinião e mídia";"4";"42";"424";"4241";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"ENTREVISTADORES, RECENSEADORES E AFINS";"Entrevistadores e recenseadores"
"424115";"Entrevistador de pesquisas de mercado";"4";"42";"424";"4241";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"ENTREVISTADORES, RECENSEADORES E AFINS";"Entrevistadores e recenseadores"
"424120";"Entrevistador de preços";"4";"42";"424";"4241";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"ENTREVISTADORES, RECENSEADORES E AFINS";"Entrevistadores e recenseadores"
"424125";"Escriturário  em  estatística";"4";"42";"424";"4241";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"ENTREVISTADORES, RECENSEADORES E AFINS";"Entrevistadores e recenseadores"
"424130";"Entrevistador social";"4";"42";"424";"4241";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"ENTREVISTADORES, RECENSEADORES E AFINS";"Entrevistadores e recenseadores"
"424205";"Coordenador de provas (concurso, avaliação, exame)";"4";"42";"424";"4242";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"ENTREVISTADORES, RECENSEADORES E AFINS";"Aplicadores de provas e afins"
"424210";"Aplicador de provas (concurso, avaliação,exame)";"4";"42";"424";"4242";"TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"TRABALHADORES DE ATENDIMENTO AO PÚBLICO";"ENTREVISTADORES, RECENSEADORES E AFINS";"Aplicadores de provas e afins"
"510105";"Supervisor de transportes";"5";"51";"510";"5101";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"SUPERVISORES DOS SERVIÇOS";"Supervisores dos serviços de transporte, turismo, hotelaria e administração de edifícios"
"510110";"Administrador de edifícios";"5";"51";"510";"5101";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"SUPERVISORES DOS SERVIÇOS";"Supervisores dos serviços de transporte, turismo, hotelaria e administração de edifícios"
"510115";"Supervisor de andar";"5";"51";"510";"5101";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"SUPERVISORES DOS SERVIÇOS";"Supervisores dos serviços de transporte, turismo, hotelaria e administração de edifícios"
"510120";"Chefe de portaria de hotel";"5";"51";"510";"5101";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"SUPERVISORES DOS SERVIÇOS";"Supervisores dos serviços de transporte, turismo, hotelaria e administração de edifícios"
"510130";"Chefe de bar";"5";"51";"510";"5101";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"SUPERVISORES DOS SERVIÇOS";"Supervisores dos serviços de transporte, turismo, hotelaria e administração de edifícios"
"510135";"Maître";"5";"51";"510";"5101";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"SUPERVISORES DOS SERVIÇOS";"Supervisores dos serviços de transporte, turismo, hotelaria e administração de edifícios"
"510205";"Supervisor de lavanderia";"5";"51";"510";"5102";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"SUPERVISORES DOS SERVIÇOS";"Supervisores de lavanderia"
"510305";"Supervisor de bombeiros";"5";"51";"510";"5103";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"SUPERVISORES DOS SERVIÇOS";"Supervisores dos serviços de proteção, segurança e outros"
"510310";"Supervisor de vigilantes";"5";"51";"510";"5103";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"SUPERVISORES DOS SERVIÇOS";"Supervisores dos serviços de proteção, segurança e outros"
"511105";"Comissário de vôo";"5";"51";"511";"5111";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"TRABALHADORES DOS SERVIÇOS DE TRANSPORTE E TURISMO";"Trabalhadores de segurança e atendimento aos usuários nos transportes"
"511110";"Comissário de trem";"5";"51";"511";"5111";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"TRABALHADORES DOS SERVIÇOS DE TRANSPORTE E TURISMO";"Trabalhadores de segurança e atendimento aos usuários nos transportes"
"511115";"Taifeiro (exceto militares)";"5";"51";"511";"5111";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"TRABALHADORES DOS SERVIÇOS DE TRANSPORTE E TURISMO";"Trabalhadores de segurança e atendimento aos usuários nos transportes"
"511205";"Fiscal de transportes coletivos (exceto trem)";"5";"51";"511";"5112";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"TRABALHADORES DOS SERVIÇOS DE TRANSPORTE E TURISMO";"Fiscais e cobradores dos transportes coletivos"
"511210";"Despachante de transportes coletivos (exceto trem)";"5";"51";"511";"5112";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"TRABALHADORES DOS SERVIÇOS DE TRANSPORTE E TURISMO";"Fiscais e cobradores dos transportes coletivos"
"511215";"Cobrador de transportes coletivos (exceto trem)";"5";"51";"511";"5112";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"TRABALHADORES DOS SERVIÇOS DE TRANSPORTE E TURISMO";"Fiscais e cobradores dos transportes coletivos"
"511220";"Bilheteiro (estações de metrô, ferroviárias e assemelhadas)";"5";"51";"511";"5112";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"TRABALHADORES DOS SERVIÇOS DE TRANSPORTE E TURISMO";"Fiscais e cobradores dos transportes coletivos"
"511405";"Guia de turismo";"5";"51";"511";"5114";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"TRABALHADORES DOS SERVIÇOS DE TRANSPORTE E TURISMO";"Guias de turismo"
"511505";"Condutor de turismo de aventura";"5";"51";"511";"5115";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"TRABALHADORES DOS SERVIÇOS DE TRANSPORTE E TURISMO";"Condutores de turismo"
"511510";"Condutor de turismo de pesca";"5";"51";"511";"5115";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"TRABALHADORES DOS SERVIÇOS DE TRANSPORTE E TURISMO";"Condutores de turismo"
