"cboocupacao2002";"cnae_classe";"cnae_divisao";"cnae_grupo";"nome_cbo_ocupacao";"nome_cnae_classe";"setor_ibge";"vinculos"
"314110";"43291";"43";"432";"Técnico mecânico";"Obras de instalações em construções não especificadas anteriormente";"2 - Construção Civil";"5"
"314110";"45111";"45";"451";"Técnico mecânico";"Comércio a varejo e por atacado de veículos automotores";"3 - Comércio";"36"
"314110";"45200";"45";"452";"Técnico mecânico";"Manutenção e reparação de veículos automotores";"3 - Comércio";"23"
"314110";"45307";"45";"453";"Técnico mecânico";"Comércio de peças e acessórios para veículos automotores";"3 - Comércio";"12"
"314110";"47440";"47";"474";"Técnico mecânico";"Comércio varejista de ferragens, madeira e materiais de construção";"3 - Comércio";"2"
"314110";"47539";"47";"475";"Técnico mecânico";"Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo";"3 - Comércio";"1"
"314110";"47571";"47";"475";"Técnico mecânico";"Comércio varejista especializado de peças e acessórios para aparelhos eletroeletrônicos para uso doméstico, exceto informática e comunicação";"3 - Comércio";"2"
"314110";"47890";"47";"478";"Técnico mecânico";"Comércio varejista de outros produtos novos não especificados anteriormente";"3 - Comércio";"1"
"314110";"49124";"49";"491";"Técnico mecânico";"Transporte metroferroviário de passageiros";"4 - Serviços";"12"
"314110";"49400";"49";"494";"Técnico mecânico";"Transporte dutoviário";"4 - Serviços";"2"
"314110";"51111";"51";"511";"Técnico mecânico";"Transporte aéreo de passageiros regular";"4 - Serviços";"39"
"314110";"51129";"51";"511";"Técnico mecânico";"Transporte aéreo de passageiros não-regular";"4 - Serviços";"6"
"314110";"52290";"52";"522";"Técnico mecânico";"Atividades auxiliares dos transportes terrestres não especificadas anteriormente";"4 - Serviços";"1"
"314110";"52401";"52";"524";"Técnico mecânico";"Atividades auxiliares dos transportes aéreos";"4 - Serviços";"58"
"314110";"53105";"53";"531";"Técnico mecânico";"Atividades de Correio";"4 - Serviços";"2"
"314110";"71111";"71";"711";"Técnico mecânico";"Serviços de arquitetura";"4 - Serviços";"1"
"314110";"71120";"71";"711";"Técnico mecânico";"Serviços de engenharia";"4 - Serviços";"2"
"314110";"71201";"71";"712";"Técnico mecânico";"Testes e análises técnicas";"4 - Serviços";"1"
"314110";"77195";"77";"771";"Técnico mecânico";"Locação de meios de transporte, exceto automóveis, sem condutor";"4 - Serviços";"2"
"314110";"77390";"77";"773";"Técnico mecânico";"Aluguel de máquinas e equipamentos não especificados anteriormente";"4 - Serviços";"4"
"314110";"78302";"78";"783";"Técnico mecânico";"Fornecimento e gestão de recursos humanos para terceiros";"4 - Serviços";"1"
"314110";"84116";"84";"841";"Técnico mecânico";"Administração pública em geral";"4 - Serviços";"8"
"314110";"84221";"84";"842";"Técnico mecânico";"Defesa";"4 - Serviços";"8"
"314110";"85317";"85";"853";"Técnico mecânico";"Educação superior - graduação";"4 - Serviços";"2"
"314110";"85325";"85";"853";"Técnico mecânico";"Educação superior - graduação e pós-graduação";"4 - Serviços";"5"
"314110";"85422";"85";"854";"Técnico mecânico";"Educação profissional de nível tecnológico";"4 - Serviços";"1"
"314110";"86101";"86";"861";"Técnico mecânico";"Atividades de atendimento hospitalar";"4 - Serviços";"8"
"314110";"95215";"95";"952";"Técnico mecânico";"Reparação e manutenção de equipamentos eletroeletrônicos de uso pessoal e doméstico";"3 - Comércio";"2"
"314110";"96017";"96";"960";"Técnico mecânico";"Lavanderias, tinturarias e toalheiros";"4 - Serviços";"1"
"314205";"43291";"43";"432";"Técnico mecânico na fabricação de ferramentas";"Obras de instalações em construções não especificadas anteriormente";"2 - Construção Civil";"1"
"314205";"47890";"47";"478";"Técnico mecânico na fabricação de ferramentas";"Comércio varejista de outros produtos novos não especificados anteriormente";"3 - Comércio";"1"
"314205";"95126";"95";"951";"Técnico mecânico na fabricação de ferramentas";"Reparação e manutenção de equipamentos de comunicação";"3 - Comércio";"1"
"314210";"23206";"23";"232";"Técnico mecânico na manutenção de ferramentas";"Fabricação de cimento";"1 - Indústria";"6"
"314210";"43991";"43";"439";"Técnico mecânico na manutenção de ferramentas";"Serviços especializados para construção não especificados anteriormente";"2 - Construção Civil";"2"
"314210";"46397";"46";"463";"Técnico mecânico na manutenção de ferramentas";"Comércio atacadista de produtos alimentícios em geral";"3 - Comércio";"1"
"314210";"47440";"47";"474";"Técnico mecânico na manutenção de ferramentas";"Comércio varejista de ferragens, madeira e materiais de construção";"3 - Comércio";"1"
"314305";"45111";"45";"451";"Técnico em automobilística";"Comércio a varejo e por atacado de veículos automotores";"3 - Comércio";"97"
"314305";"45200";"45";"452";"Técnico em automobilística";"Manutenção e reparação de veículos automotores";"3 - Comércio";"6"
"314305";"45307";"45";"453";"Técnico em automobilística";"Comércio de peças e acessórios para veículos automotores";"3 - Comércio";"7"
"314305";"47598";"47";"475";"Técnico em automobilística";"Comércio varejista de artigos de uso doméstico não especificados anteriormente";"3 - Comércio";"1"
"314305";"70204";"70";"702";"Técnico em automobilística";"Atividades de consultoria em gestão empresarial";"4 - Serviços";"3"
"314305";"77110";"77";"771";"Técnico em automobilística";"Locação de automóveis sem condutor";"4 - Serviços";"1"
"314305";"85325";"85";"853";"Técnico em automobilística";"Educação superior - graduação e pós-graduação";"4 - Serviços";"1"
"314305";"94308";"94";"943";"Técnico em automobilística";"Atividades de associações de defesa de direitos sociais";"4 - Serviços";"3"
"314310";"51111";"51";"511";"Técnico mecânico (aeronaves)";"Transporte aéreo de passageiros regular";"4 - Serviços";"113"
"314310";"51129";"51";"511";"Técnico mecânico (aeronaves)";"Transporte aéreo de passageiros não-regular";"4 - Serviços";"3"
"314405";"20142";"20";"201";"Técnico de manutenção de sistemas e instrumentos";"Fabricação de gases industriais";"1 - Indústria";"3"
"314405";"22293";"22";"222";"Técnico de manutenção de sistemas e instrumentos";"Fabricação de artefatos de material plástico não especificados anteriormente";"1 - Indústria";"1"
"314405";"23206";"23";"232";"Técnico de manutenção de sistemas e instrumentos";"Fabricação de cimento";"1 - Indústria";"2"
"314405";"33121";"33";"331";"Técnico de manutenção de sistemas e instrumentos";"Manutenção e reparação de equipamentos eletrônicos e ópticos";"1 - Indústria";"5"
"314405";"33139";"33";"331";"Técnico de manutenção de sistemas e instrumentos";"Manutenção e reparação de máquinas e equipamentos elétricos";"1 - Indústria";"3"
"314405";"33147";"33";"331";"Técnico de manutenção de sistemas e instrumentos";"Manutenção e reparação de máquinas e equipamentos da indústria mecânica";"4 - Serviços";"1"
"314405";"41204";"41";"412";"Técnico de manutenção de sistemas e instrumentos";"Construção de edifícios";"2 - Construção Civil";"6"
"314405";"42995";"42";"429";"Técnico de manutenção de sistemas e instrumentos";"Obras de engenharia civil não especificadas anteriormente";"2 - Construção Civil";"1"
"314405";"43215";"43";"432";"Técnico de manutenção de sistemas e instrumentos";"Instalações elétricas";"2 - Construção Civil";"2"
"314405";"43223";"43";"432";"Técnico de manutenção de sistemas e instrumentos";"Instalações hidráulicas, de sistemas de ventilação e refrigeração";"2 - Construção Civil";"2"
"314405";"45200";"45";"452";"Técnico de manutenção de sistemas e instrumentos";"Manutenção e reparação de veículos automotores";"3 - Comércio";"5"
"314405";"46231";"46";"462";"Técnico de manutenção de sistemas e instrumentos";"Comércio atacadista de animais vivos, alimentos para animais e matérias-primas agrícolas, exceto café e soja";"3 - Comércio";"2"
"314405";"46648";"46";"466";"Técnico de manutenção de sistemas e instrumentos";"Comércio atacadista de máquinas, aparelhos e equipamentos para uso odonto-médico-hospitalar; partes e peças";"3 - Comércio";"1"
"314405";"47512";"47";"475";"Técnico de manutenção de sistemas e instrumentos";"Comércio varejista especializado de equipamentos e suprimentos de informática";"3 - Comércio";"50"
"314405";"47521";"47";"475";"Técnico de manutenção de sistemas e instrumentos";"Comércio varejista especializado de equipamentos de telefonia e comunicação";"3 - Comércio";"4"
"314405";"47733";"47";"477";"Técnico de manutenção de sistemas e instrumentos";"Comércio varejista de artigos médicos e ortopédicos";"3 - Comércio";"6"
"314405";"47890";"47";"478";"Técnico de manutenção de sistemas e instrumentos";"Comércio varejista de outros produtos novos não especificados anteriormente";"3 - Comércio";"2"
"314405";"49302";"49";"493";"Técnico de manutenção de sistemas e instrumentos";"Transporte rodoviário de carga";"4 - Serviços";"1"
"314405";"56112";"56";"561";"Técnico de manutenção de sistemas e instrumentos";"Restaurantes e outros estabelecimentos de serviços de alimentação e bebidas";"4 - Serviços";"1"
"314405";"61302";"61";"613";"Técnico de manutenção de sistemas e instrumentos";"Telecomunicações por satélite";"4 - Serviços";"1"
"314405";"61906";"61";"619";"Técnico de manutenção de sistemas e instrumentos";"Outras atividades de telecomunicações";"4 - Serviços";"4"
"314405";"62015";"62";"620";"Técnico de manutenção de sistemas e instrumentos";"Desenvolvimento de programas de computador sob encomenda";"4 - Serviços";"1"
"314405";"62091";"62";"620";"Técnico de manutenção de sistemas e instrumentos";"Suporte técnico, manutenção e outros serviços em tecnologia da informação";"4 - Serviços";"1"
"314405";"74901";"74";"749";"Técnico de manutenção de sistemas e instrumentos";"Atividades profissionais, científicas e técnicas não especificadas anteriormente";"4 - Serviços";"2"
"314405";"77403";"77";"774";"Técnico de manutenção de sistemas e instrumentos";"Gestão de ativos intangíveis não-financeiros";"4 - Serviços";"3"
"314405";"78205";"78";"782";"Técnico de manutenção de sistemas e instrumentos";"Locação de mão-de-obra temporária";"4 - Serviços";"2"
"314405";"80200";"80";"802";"Técnico de manutenção de sistemas e instrumentos";"Atividades de monitoramento de sistemas de segurança";"4 - Serviços";"1"
"314405";"81117";"81";"811";"Técnico de manutenção de sistemas e instrumentos";"Serviços combinados para apoio a edifícios, exceto condomínios prediais";"4 - Serviços";"3"
"314405";"81222";"81";"812";"Técnico de manutenção de sistemas e instrumentos";"Imunização e controle de pragas urbanas";"4 - Serviços";"1"
"314405";"82997";"82";"829";"Técnico de manutenção de sistemas e instrumentos";"Atividades de serviços prestados principalmente às empresas não especificadas anteriormente";"4 - Serviços";"1"
"314405";"85121";"85";"851";"Técnico de manutenção de sistemas e instrumentos";"Educação infantil - pré-escola";"4 - Serviços";"1"
"314405";"85139";"85";"851";"Técnico de manutenção de sistemas e instrumentos";"Ensino fundamental";"4 - Serviços";"1"
"314405";"85503";"85";"855";"Técnico de manutenção de sistemas e instrumentos";"Atividades de apoio à educação";"4 - Serviços";"1"
"314405";"86101";"86";"861";"Técnico de manutenção de sistemas e instrumentos";"Atividades de atendimento hospitalar";"4 - Serviços";"5"
"314405";"94201";"94";"942";"Técnico de manutenção de sistemas e instrumentos";"Atividades de organizações sindicais";"4 - Serviços";"1"
"314405";"95118";"95";"951";"Técnico de manutenção de sistemas e instrumentos";"Reparação e manutenção de computadores e de equipamentos periféricos";"4 - Serviços";"1"
"314410";"10112";"10";"101";"Técnico em manutenção de máquinas";"Abate de reses, exceto suínos";"1 - Indústria";"1"
"314410";"10813";"10";"108";"Técnico em manutenção de máquinas";"Torrefação e moagem de café";"1 - Indústria";"1"
"314410";"10945";"10";"109";"Técnico em manutenção de máquinas";"Fabricação de massas alimentícias";"1 - Indústria";"1"
